fromTime,pm25_skøyen,skøyen_roll_3h,skøyen_roll_12h,pm25_furulund,furulund_roll_3h,furulund_roll_12h,hour,weekday,is_weekend,month,anomaly_skøyen,anomaly_score_skøyen,anomaly_furulund,anomaly_score_furulund
2023-08-10 06:00:00+0200,1.061761,1.015693333333324,1.1342364166666667,0.843183,0.8107699999999998,1.6629581666666666,6,3,0,8,1.0,0.2717639653381202,1.0,0.20316934692996264
2023-08-10 07:00:00+0200,1.328536,1.100052666666657,1.15287575,0.937075,0.8537339999999997,1.522104,7,3,0,8,1.0,0.2800948431487331,1.0,0.2048714807051935
2023-08-10 08:00:00+0200,1.069628,1.1533083333333238,1.1482296666666667,2.68054,1.4869326666666662,1.5448985000000002,8,3,0,8,1.0,0.2791937363129063,1.0,0.2287624279002437
2023-08-10 09:00:00+0200,1.017506,1.1385566666666571,1.12635375,2.8873,2.1683049999999997,1.6873505833333333,9,3,0,8,1.0,0.2771566242891087,1.0,0.23651061317242866
2023-08-10 10:00:00+0200,1.180536,1.0892233333333239,1.1233579166666667,3.938633,3.1688243333333332,1.6367600833333331,10,3,0,8,1.0,0.2787150997547571,1.0,0.22808313803975966
2023-08-10 11:00:00+0200,0.957319,1.0517869999999905,1.1153315000000001,3.135886,3.3206063333333327,1.7900813333333334,11,3,0,8,1.0,0.2742992173574508,1.0,0.23898744329286165
2023-08-10 12:00:00+0200,1.039056,1.0589703333333238,1.0981460833333332,0.668711,2.5810766666666662,1.610089,12,3,0,8,1.0,0.2707149517722045,1.0,0.2170030042912845
2023-08-10 13:00:00+0200,0.648,0.8814583333333239,1.0590451666666667,0.747864,1.5174869999999998,1.5902404166666668,13,3,0,8,1.0,0.25658138053407387,1.0,0.219481426387776
2023-08-10 14:00:00+0200,1.004353,0.8971363333333239,1.0418803333333335,0.632006,0.6828603333333331,1.5710830833333331,14,3,0,8,1.0,0.26225306065560877,1.0,0.20475577282733326
2023-08-10 15:00:00+0200,0.853242,0.8351983333333238,1.0121046666666667,0.573792,0.6512206666666663,1.5528430833333333,15,3,0,8,1.0,0.25802612392392243,1.0,0.20716432872298418
2023-08-10 16:00:00+0200,1.196833,1.0181426666666573,1.02221925,0.364606,0.5234679999999997,1.5158783333333332,16,3,0,8,1.0,0.26721579176107496,1.0,0.18607228041278145
2023-08-10 17:00:00+0200,1.320486,1.123520333333324,1.0564380000000002,0.470006,0.4694679999999997,1.4899668333333336,17,3,0,8,1.0,0.2709264913931174,1.0,0.1909246193940633
2023-08-10 18:00:00+0200,1.714356,1.4105583333333238,1.1108209166666667,0.385883,0.4068316666666663,1.4518585000000002,18,3,0,8,1.0,0.26990347685268595,1.0,0.17973154821652332
2023-08-10 19:00:00+0200,1.896283,1.6437083333333238,1.1581331666666668,0.498442,0.45144366666666635,1.4153057500000001,19,3,0,8,1.0,0.2757110148942994,1.0,0.18497271020935402
2023-08-10 20:00:00+0200,3.954667,2.521768666666657,1.3985530833333335,0.832286,0.5722036666666663,1.2612845833333335,20,3,0,8,1.0,0.2759262759321028,1.0,0.188882778833441
2023-08-10 21:00:00+0200,2.781928,2.8776259999999905,1.54558825,1.379489,0.9034056666666664,1.1356336666666667,21,3,0,8,1.0,0.2753964884261783,1.0,0.18502839162764145
2023-08-10 22:00:00+0200,2.744392,3.1603289999999906,1.6759095833333333,1.902544,1.3714396666666664,0.9659595833333333,22,3,0,8,1.0,0.2689238750694002,1.0,0.17523983560769973
2023-08-10 23:00:00+0200,2.745919,2.757412999999991,1.8249595833333334,1.639725,1.6405859999999997,0.8412794999999998,23,3,0,8,1.0,0.25772526024518677,1.0,0.15971260421621625
2023-08-11 00:00:00+0200,2.257006,2.5824389999999906,1.9264554166666665,1.231917,1.5913953333333328,0.8882133333333333,0,4,0,8,1.0,0.24826478792608103,1.0,0.1316279182783805
2023-08-11 01:00:00+0200,1.856144,2.2863563333333237,2.0271340833333333,1.632086,1.5012426666666663,0.9618984999999999,1,4,0,8,1.0,0.25860952099134593,1.0,0.15545963655537032
2023-08-11 02:00:00+0200,1.67975,1.930966666666657,2.083417166666667,1.764578,1.5428603333333328,1.0562795,2,4,0,8,1.0,0.26756287137380635,1.0,0.16541764294672945
2023-08-11 03:00:00+0200,1.588819,1.7082376666666572,2.14471525,1.687997,1.6948869999999996,1.1491299166666666,3,4,0,8,1.0,0.26966083848601263,1.0,0.18034418559499
2023-08-11 04:00:00+0200,1.617664,1.6287443333333238,2.1797845,1.923617,1.7920639999999997,1.2790475,4,4,0,8,1.0,0.26903834692577283,1.0,0.18376151222979575
2023-08-11 05:00:00+0200,1.75575,1.654077666666657,2.2160565,1.887972,1.833195333333333,1.3972113333333331,5,4,0,8,1.0,0.27673076723132006,1.0,0.18949319709196666
2023-08-11 06:00:00+0200,2.253053,1.8754889999999904,2.260947916666667,3.698903,2.5034973333333332,1.6732963333333333,6,4,0,8,1.0,0.28531718362057756,1.0,0.21369739891958484
2023-08-11 07:00:00+0200,2.478503,2.162435333333324,2.3094662500000003,4.905914,3.4975963333333326,2.0405856666666664,7,4,0,8,1.0,0.2901864662781546,1.0,0.21255112459939873
2023-08-11 08:00:00+0200,2.751411,2.494322333333324,2.2091949166666667,10.684033,6.429616666666665,2.861564583333333,8,4,0,8,1.0,0.295102897968362,1.0,0.1759647861485712
2023-08-11 09:00:00+0200,2.172681,2.467531666666657,2.158424333333333,5.177792,6.922579666666667,3.1780898333333334,9,4,0,8,1.0,0.2927370382773226,1.0,0.20246463860270403
2023-08-11 10:00:00+0200,2.964328,2.629473333333324,2.1767523333333334,3.790869,6.550897999999999,3.3354502499999996,10,4,0,8,1.0,0.29271411425775723,1.0,0.21017933431204194
2023-08-11 11:00:00+0200,2.263542,2.466850333333324,2.13655425,1.548556,3.5057389999999997,3.3278528333333335,11,4,0,8,1.0,0.29064552718834985,1.0,0.22184133778284731
2023-08-11 12:00:00+0200,2.108656,2.4455086666666572,2.12419175,1.654956,2.331460333333333,3.3631060833333333,12,4,0,8,1.0,0.28892496019769554,1.0,0.23006691346915437
2023-08-11 13:00:00+0200,1.935919,2.1027056666666573,2.1308396666666667,1.959778,1.721096666666666,3.39041375,13,4,0,8,1.0,0.2848391714200803,1.0,0.22263370365976387
2023-08-11 14:00:00+0200,2.221939,2.0888379999999906,2.1760220833333332,2.348233,1.9876556666666663,3.4390516666666664,14,4,0,8,1.0,0.2835996245885858,1.0,0.22937682911610036
2023-08-11 15:00:00+0200,2.044289,2.067382333333324,2.2139779166666664,2.181419,2.1631433333333328,3.480170166666667,15,4,0,8,1.0,0.28708728736250616,1.0,0.233928456975249
2023-08-11 16:00:00+0200,2.002447,2.089558333333324,2.2460431666666665,2.076008,2.2018866666666663,3.4928694166666667,16,4,0,8,1.0,0.279966102866078,1.0,0.22865070067606752
2023-08-11 17:00:00+0200,3.493514,2.5134166666666573,2.3908568333333333,2.076089,2.1111719999999994,3.508545833333333,17,4,0,8,1.0,0.2834251052963389,1.0,0.22669610103321614
2023-08-11 18:00:00+0200,2.747772,2.74791099999999,2.4320834166666665,1.634519,1.9288719999999995,3.3365138333333335,18,4,0,8,1.0,0.28691389638855774,1.0,0.2194218642057461
2023-08-11 19:00:00+0200,2.410064,2.8837833333333243,2.4263801666666667,1.311075,1.673894333333333,3.0369439166666665,19,4,0,8,1.0,0.2805288590665673,1.0,0.21147370830787182
2023-08-11 20:00:00+0200,2.667486,2.6084406666666573,2.4193864166666663,2.211931,1.7191749999999992,2.3309354166666667,20,4,0,8,1.0,0.28083191407306196,1.0,0.21891484637295416
2023-08-11 21:00:00+0200,2.322689,2.4667463333333237,2.4318870833333333,4.370822,2.6312759999999993,2.2636879166666666,21,4,0,8,1.0,0.27157590519529495,1.0,0.20600644172385746
2023-08-11 22:00:00+0200,2.337736,2.4426369999999906,2.379671083333333,4.452081,3.6782779999999993,2.3187889166666666,22,4,0,8,1.0,0.2607745259690999,1.0,0.19554640343001523
2023-08-11 23:00:00+0200,2.589186,2.4165369999999906,2.4068080833333334,5.292861,4.705254666666666,2.6308143333333334,23,4,0,8,1.0,0.24479002025660856,1.0,0.1724248914275613
2023-08-12 00:00:00+0200,3.280675,2.735865666666657,2.5044763333333333,4.446989,4.7306436666666665,2.8634837500000003,0,5,1,8,1.0,0.1974510189081089,1.0,0.1478578735152658
2023-08-12 01:00:00+0200,4.144772,3.3382109999999905,2.6885474166666667,3.912314,4.550721333333333,3.026195083333333,1,5,1,8,1.0,0.2087590666975363,1.0,0.15524611767616914
2023-08-12 02:00:00+0200,4.328569,3.918005333333324,2.864099916666667,4.126689,4.161997333333333,3.1743997499999996,2,5,1,8,1.0,0.22319051782278687,1.0,0.16931693409047444
2023-08-12 03:00:00+0200,4.364183,4.279174666666656,3.0574244166666666,4.709264,4.2494223333333325,3.3850535,3,5,1,8,1.0,0.22806820552174278,1.0,0.17304173547815388
2023-08-12 04:00:00+0200,4.1593,4.284017333333323,3.2371621666666663,4.86365,4.566534333333332,3.617357,4,5,1,8,1.0,0.23470527839813987,1.0,0.1850198912497512
2023-08-12 05:00:00+0200,4.021236,4.18157299999999,3.281139,5.985222,5.1860453333333325,3.9431180833333337,5,5,1,8,1.0,0.23993624358030702,1.0,0.17937505761848543
2023-08-12 06:00:00+0200,4.015972,4.065502666666657,3.3868223333333334,9.330994,6.726621999999999,4.584491,6,5,1,8,1.0,0.24784934701993833,1.0,0.15379821791622716
2023-08-12 07:00:00+0200,3.381775,3.8063276666666574,3.4677982499999995,10.238275,8.518163666666666,5.328424333333333,7,5,1,8,1.0,0.2544500236847575,1.0,0.15681148108724363
2023-08-12 08:00:00+0200,2.776842,3.391529666666657,3.47691125,6.306697,8.625321999999999,5.669654833333333,8,5,1,8,1.0,0.2662138077154557,1.0,0.17437888790751066
2023-08-12 09:00:00+0200,3.616161,3.258259333333324,3.584700583333333,5.077036,7.207335999999998,5.728505999999999,9,5,1,8,1.0,0.2627646127865006,1.0,0.18410396817562874
2023-08-12 10:00:00+0200,4.842697,3.745233333333323,3.793447333333333,5.078356,5.487362999999998,5.780695583333332,10,5,1,8,1.0,0.2625138006522535,1.0,0.19715966645477406
2023-08-12 11:00:00+0200,5.006606,4.48848799999999,3.9948989999999998,5.056758,5.070716666666666,5.761020333333334,11,5,1,8,1.0,0.2582687992503417,1.0,0.19885226225221275
2023-08-12 12:00:00+0200,4.608908,4.819403666666656,4.105585083333333,5.347431,5.160848333333333,5.8360571666666665,12,5,1,8,1.0,0.2583058084909867,1.0,0.19607128331854878
2023-08-12 13:00:00+0200,4.292606,4.63603999999999,4.117904583333333,6.210619,5.538269333333332,6.027582583333333,13,5,1,8,1.0,0.25758703594140236,1.0,0.18856932198156245
2023-08-12 14:00:00+0200,4.947769,4.616427666666657,4.169504583333333,7.382531,6.313526999999998,6.29890275,14,5,1,8,1.0,0.25121843245003894,1.0,0.18312566056768315
2023-08-12 15:00:00+0200,5.343317,4.861230666666657,4.251099083333333,5.852378,6.481842666666665,6.394162250000001,15,5,1,8,1.0,0.2502058299497592,1.0,0.18755700158352467
2023-08-12 16:00:00+0200,5.893244,5.394776666666657,4.3955944166666665,4.961731,6.065546666666665,6.402335666666667,16,5,1,8,1.0,0.23575343516698555,1.0,0.18693790084794792
2023-08-12 17:00:00+0200,5.957722,5.731427666666657,4.55696825,5.735236,5.516448333333332,6.381503500000001,17,5,1,8,1.0,0.23613665417201246,1.0,0.18426099716471367
2023-08-12 18:00:00+0200,6.466533,6.105832999999991,4.761181666666666,5.588544,5.428503666666665,6.069632666666667,18,5,1,8,1.0,0.22959551692863217,1.0,0.18487323124674948
2023-08-12 19:00:00+0200,6.470797,6.298350666666657,5.018600166666666,5.448406,5.590728666666666,5.670476916666666,19,5,1,8,1.0,0.22034444973047124,1.0,0.18161045400967218
2023-08-12 20:00:00+0200,5.779439,6.23892299999999,5.268816583333334,5.174378,5.403775999999998,5.576117,20,5,1,8,1.0,0.21650368364941686,1.0,0.18519082128689024
2023-08-12 21:00:00+0200,5.867672,6.039302666666657,5.4564425000000005,5.132561,5.251781666666665,5.580744083333333,21,5,1,8,1.0,0.20823919114984535,1.0,0.1806219887480518
2023-08-12 22:00:00+0200,6.104061,5.9170573333333225,5.561556166666667,5.455156,5.254031666666665,5.612144083333334,22,5,1,8,1.0,0.2005545514663808,1.0,0.16513786390985585
2023-08-12 23:00:00+0200,5.567406,5.846379666666657,5.608289500000001,5.829161,5.472292666666665,5.6765110000000005,23,5,1,8,1.0,0.1805909045177967,1.0,0.1463732732787819
2023-08-13 00:00:00+0200,5.783103,5.81818999999999,5.706139083333333,5.706967,5.6637613333333325,5.706472333333333,0,6,1,8,1.0,0.17802453401323803,1.0,0.13481793071057924
2023-08-13 01:00:00+0200,5.816028,5.72217899999999,5.8330909166666665,4.738811,5.424979666666665,5.583821666666666,1,6,1,8,1.0,0.1832998633360482,1.0,0.15295108570267413
2023-08-13 02:00:00+0200,5.573396,5.724175666666657,5.885226500000001,3.768808,4.738195333333333,5.282678083333334,2,6,1,8,1.0,0.2012793443026295,1.0,0.16060342476973888
2023-08-13 03:00:00+0200,5.301789,5.563737666666657,5.881765833333334,3.821572,4.109730333333332,5.11344425,3,6,1,8,1.0,0.21232876791415112,1.0,0.16710938403774123
2023-08-13 04:00:00+0200,5.254903,5.376695999999991,5.828570750000001,3.306742,3.6323739999999987,4.9755285,4,6,1,8,1.0,0.22045876661739583,1.0,0.17778593370467294
2023-08-13 05:00:00+0200,5.208089,5.254926999999991,5.766101333333334,4.054931,3.727748333333332,4.835503083333333,5,6,1,8,1.0,0.2250438164615034,1.0,0.18261239924570605
2023-08-13 06:00:00+0200,4.934594,5.132528666666657,5.63843975,3.925053,3.7622419999999988,4.696878833333334,6,6,1,8,1.0,0.23274609113827271,1.0,0.18379388207043318
2023-08-13 07:00:00+0200,4.895828,5.0128369999999896,5.507192333333333,2.880422,3.620135333333332,4.482880166666667,7,6,1,8,1.0,0.23786372454293397,1.0,0.1850252991564615
2023-08-13 08:00:00+0200,4.623061,4.817827666666656,5.4108275,3.076469,3.2939813333333325,4.308054416666667,8,6,1,8,1.0,0.25234029011513964,1.0,0.1891647820725747
2023-08-13 09:00:00+0200,5.047078,4.855322333333323,5.342444666666666,4.443881,3.466923999999999,4.250664416666667,9,6,1,8,1.0,0.2501003089463871,1.0,0.19180869156096098
2023-08-13 10:00:00+0200,4.640536,4.77022499999999,5.220484249999999,3.7405,3.753616666666666,4.107776416666667,10,6,1,8,1.0,0.25396106110675415,1.0,0.19889320807832533
2023-08-13 11:00:00+0200,3.902794,4.530135999999991,5.081766583333333,3.147344,3.7772416666666655,3.8842916666666665,11,6,1,8,1.0,0.2539786952241088,1.0,0.19613910958385733
2023-08-13 12:00:00+0200,3.375042,3.9727906666666573,4.881094833333333,3.289253,3.3923656666666653,3.6828155000000002,12,6,1,8,1.0,0.2574751132444797,1.0,0.19368825336055212
2023-08-13 13:00:00+0200,3.059672,3.4458359999999906,4.6513985,3.335819,3.2574719999999986,3.5658995,13,6,1,8,1.0,0.25635255957317177,1.0,0.19532783555510785
2023-08-13 14:00:00+0200,1.887417,2.774043666666657,4.344233583333334,3.326522,3.317197999999999,3.529042333333333,14,6,1,8,1.0,0.24582411837220886,1.0,0.19893021316651355
2023-08-13 15:00:00+0200,1.857081,2.2680566666666566,4.0571745833333335,5.162206,3.9415156666666653,3.640761833333334,15,6,1,8,1.0,0.244089967909427,1.0,0.19493145777602777
2023-08-13 16:00:00+0200,2.789847,2.17811499999999,3.85175325,6.266806,4.918511333333332,3.887433833333333,16,6,1,8,1.0,0.24762604733376042,1.0,0.18118923669773906
2023-08-13 17:00:00+0200,3.60005,2.748992666666657,3.71775,8.870822,6.766611333333333,4.288758083333334,17,6,1,8,1.0,0.24794485061011856,1.0,0.15617944410808593
2023-08-13 18:00:00+0200,4.354003,3.58129999999999,3.6693674166666668,8.289733,7.8091203333333326,4.652481416666666,18,6,1,8,1.0,0.24503629281243366,1.0,0.15080348198557547
2023-08-13 19:00:00+0200,5.022814,4.325622333333324,3.679949583333333,8.189189,8.449914666666666,5.094878666666666,19,6,1,8,1.0,0.23242621688712578,1.0,0.15030828342068037
2023-08-13 20:00:00+0200,7.704903,5.693906666666656,3.93676975,7.901169,8.126696999999998,5.496937,20,6,1,8,1.0,0.20607787806572941,1.0,0.15478681692303686
2023-08-13 21:00:00+0200,8.830031,7.185915999999989,4.252015833333333,7.54045,7.876935999999998,5.754984416666667,21,6,1,8,1.0,0.18681054305434164,1.0,0.1497317029118832
2023-08-13 22:00:00+0200,8.424842,8.319925333333323,4.567374666666667,7.514369,7.651996,6.0694735,22,6,1,8,1.0,0.1778628879947951,1.0,0.141326184508204
2023-08-13 23:00:00+0200,8.024217,8.426363333333322,4.910826583333333,6.790178,7.281665666666666,6.373043,23,6,1,8,1.0,0.15874673773324166,1.0,0.12392558570809475
2023-08-14 00:00:00+0200,7.538622,7.995893666666657,5.257791583333334,6.384508,6.896351666666665,6.630980916666666,0,0,0,8,1.0,0.2011171276796554,1.0,0.15841622647254583
2023-08-14 01:00:00+0200,7.265594,7.609477666666656,5.608285083333333,6.407525,6.527403666666665,6.886956416666667,1,0,0,8,1.0,0.21234486804193187,1.0,0.16276988818426796
2023-08-14 02:00:00+0200,7.179436,7.32788399999999,6.049286666666667,6.20525,6.332427666666665,7.126850416666667,2,0,0,8,1.0,0.21535507010681204,1.0,0.17313026074387844
2023-08-14 03:00:00+0200,6.597478,7.0141693333333235,6.444319749999999,6.483575,6.365449999999999,7.2369645,3,0,0,8,1.0,0.22458649977928297,1.0,0.1762441559546188
2023-08-14 04:00:00+0200,5.938258,6.57172399999999,6.706687333333334,6.583547,6.424123999999999,7.263359583333333,4,0,0,8,1.0,0.23375982182065186,1.0,0.18238424248452445
2023-08-14 05:00:00+0200,5.500133,6.011956333333323,6.865027583333333,7.082569,6.716563666666666,7.1143385,5,0,0,8,1.0,0.23446708642830377,1.0,0.18767631115090622
2023-08-14 06:00:00+0200,5.656931,5.698440666666657,6.973604916666666,7.122711,6.929608999999999,7.017086666666667,6,0,0,8,1.0,0.23813830046257528,1.0,0.190264220968343
2023-08-14 07:00:00+0200,5.158186,5.438416666666657,6.984885916666666,6.313089,6.839456333333332,6.8607450000000005,7,0,0,8,1.0,0.23501405763027017,1.0,0.19911173909554797
2023-08-14 08:00:00+0200,5.174878,5.329998333333323,6.7740505,5.930947,6.455582333333332,6.696559833333333,8,0,0,8,1.0,0.24812097321076348,1.0,0.2028376660121426
2023-08-14 09:00:00+0200,5.072644,5.135235999999989,6.460934916666666,,6.122017999999998,6.619842545454545,9,0,0,8,1.0,0.25483721336385634,,
2023-08-14 10:00:00+0200,5.093889,5.113803666666656,6.1833555,,5.930947,6.5303899,10,0,0,8,1.0,0.2559087494350417,,
2023-08-14 11:00:00+0200,4.872153,5.012895333333323,5.9206835,5.926014,5.926014,6.4439735,11,0,0,8,1.0,0.26003119067215597,1.0,0.21870615287267892
2023-08-14 12:00:00+0200,4.463203,4.8097483333333235,5.664398583333333,5.661406,5.793709999999999,6.3716633,12,0,0,8,1.0,0.2553706958781023,1.0,0.21866469869310018
2023-08-14 13:00:00+0200,4.828833,4.721396333333323,5.461335166666667,6.713789,6.100402999999999,6.4022897,13,0,0,8,1.0,0.2581911622792662,1.0,0.20832534505144307
2023-08-14 14:00:00+0200,5.848136,5.04672399999999,5.3503935,6.580967,6.318720666666667,6.4398614,14,0,0,8,1.0,0.24736770082215048,1.0,0.2032352947295663
2023-08-14 15:00:00+0200,4.639989,5.105652666666657,5.187269416666667,7.228358,6.841038,6.514339699999999,15,0,0,8,1.0,0.2589816050380642,1.0,0.19590271996047898
2023-08-14 16:00:00+0200,3.222067,4.570063999999991,4.960920166666667,7.308103,7.039142666666666,6.5867953,16,0,0,8,1.0,0.2563796672465394,1.0,0.19803300277945474
2023-08-14 17:00:00+0200,3.900167,3.9207409999999903,4.8275896666666664,7.269939,7.268799999999999,6.6055323,17,0,0,8,1.0,0.26214501212750957,1.0,0.19718761526026052
2023-08-14 18:00:00+0200,5.524861,4.215698333333323,4.8165838333333335,6.557811,7.045284333333332,6.549042300000001,18,0,0,8,1.0,0.23859057924464422,1.0,0.19276793752853805
2023-08-14 19:00:00+0200,5.316078,4.91370199999999,4.8297415,5.514633,6.447461,6.4691967,19,0,0,8,1.0,0.24233966653549482,1.0,0.1942092468327009
2023-08-14 20:00:00+0200,5.311158,5.384032333333323,4.841098166666667,5.525536,5.865993333333332,6.428655600000001,20,0,0,8,1.0,0.24057990759429476,1.0,0.19647901976168702
2023-08-14 21:00:00+0200,5.721064,5.449433333333324,4.895133166666667,5.091831,5.377333333333332,6.307126090909091,21,0,0,8,1.0,0.22867374220207104,1.0,0.19468494125726477
2023-08-14 22:00:00+0200,5.439375,5.490532333333323,4.923923666666667,2.561478,4.392948333333332,5.99498875,22,0,0,8,1.0,0.22236882492398236,1.0,0.1693655439361244
2023-08-14 23:00:00+0200,5.555722,5.572053666666657,4.98088775,1.675889,3.1097326666666656,5.640811666666667,23,0,0,8,1.0,0.20082073531193212,1.0,0.14686291834763987
2023-08-15 00:00:00+0200,5.008994,5.3346969999999905,5.026370333333333,1.797069,2.0114786666666657,5.318783583333333,0,1,0,8,1.0,0.2427913686590612,1.0,0.1629256653198048
2023-08-15 01:00:00+0200,4.070208,4.87830799999999,4.9631515833333335,1.768486,1.7471479999999986,4.906675,1,1,0,8,1.0,0.2576294390876525,1.0,0.17644624994937974
2023-08-15 02:00:00+0200,3.320133,4.1331116666666565,4.752484666666667,1.896897,1.8208173333333324,4.516335833333334,2,1,0,8,1.0,0.26881730588092934,1.0,0.18990128324329192
2023-08-15 03:00:00+0200,3.621172,3.670504333333323,4.66758325,1.966667,1.8773499999999987,4.077861583333333,3,1,0,8,1.0,0.27525104112771087,1.0,0.200476006435575
2023-08-15 04:00:00+0200,3.698022,3.546442333333323,4.707246166666667,2.245775,2.0364463333333322,3.6560009166666667,4,1,0,8,1.0,0.27787949786767385,1.0,0.2092546555521726
2023-08-15 05:00:00+0200,3.396258,3.571817333333323,4.66525375,2.421206,2.211215999999999,3.2519398333333336,5,1,0,8,1.0,0.282253352991085,1.0,0.2223303616565671
2023-08-15 06:00:00+0200,3.230517,3.44159899999999,4.474058416666667,2.849175,2.505385333333332,2.942886833333333,6,1,0,8,1.0,0.28771787705270235,1.0,0.2290668097869264
2023-08-15 07:00:00+0200,3.692878,3.4398843333333233,4.3387917499999995,2.9374,2.7359269999999984,2.7281174166666666,7,1,0,8,1.0,0.29134087768882555,1.0,0.23674667273615302
2023-08-15 08:00:00+0200,5.207744,4.04371299999999,4.330173916666667,3.066908,2.951160999999999,2.52323175,8,1,0,8,1.0,0.2914377781986345,1.0,0.2399141655529225
2023-08-15 09:00:00+0200,5.784119,4.894913666666656,4.3354285,3.8495,3.284602666666665,2.4197041666666665,9,1,0,8,1.0,0.2894915966218884,1.0,0.23121929873153257
2023-08-15 10:00:00+0200,6.237764,5.7432089999999905,4.401960916666666,5.394986,4.1037979999999985,2.6558298333333337,10,1,0,8,1.0,0.28161899442122545,1.0,0.22984241871881994
2023-08-15 11:00:00+0200,5.410667,5.8108499999999905,4.389873000000001,5.292719,4.845734999999999,2.9572323333333337,11,1,0,8,1.0,0.28567251637613383,1.0,0.23846386565779398
2023-08-15 12:00:00+0200,4.886803,5.511744666666657,4.379690416666667,4.656936,5.114880333333332,3.195554583333333,12,1,0,8,1.0,0.2879723788800825,1.0,0.23863598651621892
2023-08-15 13:00:00+0200,3.688953,4.66214099999999,4.347919166666666,5.655219,5.201624666666665,3.519449,13,1,0,8,1.0,0.2869764077208526,1.0,0.24100636235897832
2023-08-15 14:00:00+0200,4.007664,4.194473333333323,4.405213416666666,3.955392,4.755848999999999,3.69099025,14,1,0,8,1.0,0.2826660931372465,1.0,0.2429135120136769
2023-08-15 15:00:00+0200,4.094906,3.9305076666666565,4.44469125,4.853136,4.821248999999999,3.9315293333333337,15,1,0,8,1.0,0.28887741102442016,1.0,0.24859109033620208
2023-08-15 16:00:00+0200,4.156639,4.08640299999999,4.482909333333333,6.171083,4.993203666666665,4.258638333333333,16,1,0,8,1.0,0.28262698668254094,1.0,0.23998144444494135
2023-08-15 17:00:00+0200,4.165792,4.1391123333333235,4.547037166666667,6.744583,5.922933999999999,4.61891975,17,1,0,8,1.0,0.27942303744559693,1.0,0.23962404907316098
2023-08-15 18:00:00+0200,4.483428,4.268619666666656,4.6514464166666665,7.162617,6.692761,4.97837325,18,1,0,8,1.0,0.27904306552571345,1.0,0.23038825153024622
2023-08-15 19:00:00+0200,4.814283,4.487834333333324,4.744896833333333,7.262339,7.056512999999999,5.338784833333334,19,1,0,8,1.0,0.2753420145132062,1.0,0.22848987173429125
2023-08-15 20:00:00+0200,5.689433,4.9957146666666565,4.785037583333334,7.454014,7.292989999999999,5.704377000000001,20,1,0,8,1.0,0.274950015601275,1.0,0.2249661140866518
2023-08-15 21:00:00+0200,10.269442,6.92438599999999,5.1588145,9.241375,7.985909333333332,6.153699916666667,21,1,0,8,1.0,0.24460682390582644,1.0,0.20451938877978632
2023-08-15 22:00:00+0200,11.252878,9.070584333333324,5.576740666666667,9.758183,8.81785733333333,6.517299666666666,22,1,0,8,1.0,0.2280373446823939,1.0,0.1883236301288807
2023-08-15 23:00:00+0200,7.645211,9.722510333333323,5.762952666666667,5.299558,8.09970533333333,6.517869583333334,23,1,0,8,1.0,0.224428856221299,1.0,0.18747265191278611
2023-08-16 00:00:00+0200,6.656433,8.51817399999999,5.910421833333333,4.686644,6.581461666666666,6.520345250000001,0,2,0,8,1.0,0.23593362197980405,1.0,0.1912104405225813
2023-08-16 01:00:00+0200,9.581892,7.961178666666657,6.401500083333333,4.999275,4.995158999999998,6.4656832500000005,1,2,0,8,1.0,0.24072758040464892,1.0,0.2187621591520318
2023-08-16 02:00:00+0200,8.448819,8.22904799999999,6.771596333333332,4.861958,4.849292333333332,6.541230416666667,2,2,0,8,1.0,0.2597281771303584,1.0,0.22413378319934651
2023-08-16 03:00:00+0200,6.779,8.269903666666657,6.9952708333333335,2.912719,4.257983999999999,6.379529000000001,3,2,0,8,1.0,0.269028662210702,1.0,0.2231126691036341
2023-08-16 04:00:00+0200,5.23635,6.821389666666657,7.0852467500000005,2.275661,3.3501126666666656,6.054910499999999,4,2,0,8,1.0,0.2737271421406371,1.0,0.22045856109016293
2023-08-16 05:00:00+0200,4.797228,5.604192666666656,7.137866416666667,2.529561,2.5726469999999986,5.703658666666667,5,2,0,8,1.0,0.26910223126124994,1.0,0.22729493081603103
2023-08-16 06:00:00+0200,4.271147,4.768241666666657,7.120176333333333,3.761058,2.855426666666665,5.420195416666666,6,2,0,8,1.0,0.27191507532457904,1.0,0.23621262236053714
2023-08-16 07:00:00+0200,4.653869,4.574081333333324,7.1068085,3.777669,3.356095999999999,5.129806250000001,7,2,0,8,1.0,0.2745338822662262,1.0,0.2430836849208587
2023-08-16 08:00:00+0200,4.586097,4.5037043333333235,7.014863833333334,4.407322,3.982016333333332,4.875915249999999,8,2,0,8,1.0,0.28462198985209874,1.0,0.24724773571683234
2023-08-16 09:00:00+0200,5.13465,4.791538666666657,6.5869645000000006,3.621925,3.935638666666666,4.4076277500000005,9,2,0,8,1.0,0.28836589098933935,1.0,0.2515021353735648
2023-08-16 10:00:00+0200,4.779192,4.833312999999991,6.047490666666666,3.169367,3.732871333333332,3.85855975,10,2,0,8,1.0,0.2885273658475231,1.0,0.24830621976489975
2023-08-16 11:00:00+0200,5.468939,5.127593666666656,5.8661346666666665,7.065239,4.618843666666666,4.005699833333334,11,2,0,8,1.0,0.28719862764876397,1.0,0.2407701790346099
